Energy [GeV/n] 	 11B 		 10B 		 10Be 		 9Be 		 7Be 		 7Li 		 6Li 	     [particles/(GeV/n s m^2 sr)] 
2.116471e+01	6.841925e-04	2.935630e-04	4.970265e-05	9.198102e-05	2.338491e-04	2.504350e-04	4.026004e-04
2.539765e+01	4.008201e-04	1.683566e-04	3.109870e-05	5.276102e-05	1.358602e-04	1.451859e-04	2.291547e-04
3.047718e+01	2.334543e-04	9.616768e-05	1.780659e-05	3.028510e-05	7.932216e-05	8.325096e-05	1.327276e-04
3.657262e+01	1.353550e-04	5.423152e-05	1.072927e-05	1.731732e-05	4.537424e-05	4.892640e-05	7.555832e-05
4.388714e+01	7.865989e-05	3.096736e-05	6.212906e-06	9.904341e-06	2.609146e-05	2.769299e-05	4.352963e-05
5.266457e+01	4.530750e-05	1.761914e-05	3.734047e-06	5.722677e-06	1.488665e-05	1.598023e-05	2.470934e-05
6.319749e+01	2.607770e-05	1.024121e-05	2.162243e-06	3.241615e-06	8.670435e-06	9.099119e-06	1.419040e-05
7.583698e+01	1.496867e-05	5.863180e-06	1.247893e-06	1.857844e-06	4.947166e-06	5.216536e-06	8.066269e-06
9.100438e+01	8.691033e-06	3.385492e-06	7.210575e-07	1.054362e-06	2.818385e-06	2.959541e-06	4.640358e-06
1.092053e+02	5.026548e-06	1.968079e-06	4.111891e-07	6.154930e-07	1.636061e-06	1.707915e-06	2.638037e-06
1.310463e+02	2.931109e-06	1.119969e-06	2.389716e-07	3.535987e-07	9.394370e-07	9.983014e-07	1.534944e-06
1.572556e+02	1.707385e-06	6.606945e-07	1.491418e-07	2.118672e-07	5.484361e-07	5.784485e-07	8.851251e-07
1.887067e+02	1.002514e-06	3.884045e-07	8.631485e-08	1.221428e-07	3.200314e-07	3.426565e-07	5.244602e-07
2.264480e+02	5.955251e-07	2.279753e-07	5.035393e-08	7.152786e-08	1.896811e-07	2.014192e-07	3.065013e-07
2.717376e+02	3.528825e-07	1.332754e-07	3.082422e-08	4.117617e-08	1.121957e-07	1.197526e-07	1.824990e-07
3.260852e+02	2.067517e-07	7.850517e-08	1.748579e-08	2.457493e-08	6.448846e-08	6.905651e-08	1.047121e-07
3.913022e+02	1.285557e-07	4.843338e-08	1.072916e-08	1.496025e-08	3.941921e-08	4.281385e-08	6.347009e-08
4.695626e+02	7.709863e-08	2.857429e-08	6.538223e-09	8.992217e-09	2.393545e-08	2.564546e-08	3.842586e-08
5.634751e+02	4.609587e-08	1.762477e-08	3.952392e-09	5.394697e-09	1.440026e-08	1.529408e-08	2.298373e-08
6.761702e+02	2.785766e-08	1.048102e-08	2.315894e-09	3.188968e-09	8.525587e-09	9.177001e-09	1.364565e-08
8.114042e+02	1.651682e-08	6.268796e-09	1.391524e-09	1.929408e-09	5.041816e-09	5.340929e-09	8.232234e-09
9.736850e+02	9.904438e-09	3.743380e-09	8.266164e-10	1.136729e-09	3.031032e-09	3.227419e-09	4.917153e-09
1.168422e+03	5.916505e-09	2.195851e-09	4.858615e-10	6.698442e-10	1.815905e-09	1.942311e-09	2.921544e-09
1.402106e+03	3.512991e-09	1.331445e-09	2.971415e-10	4.015655e-10	1.074529e-09	1.143485e-09	1.747720e-09
1.682528e+03	2.101515e-09	7.865237e-10	1.776751e-10	2.422644e-10	6.497087e-10	6.896809e-10	1.024886e-09
2.019033e+03	1.252218e-09	4.699326e-10	1.074581e-10	1.468672e-10	3.865283e-10	4.120473e-10	6.166377e-10
2.422840e+03	7.522725e-10	2.775678e-10	6.166496e-11	8.389360e-11	2.339923e-10	2.457550e-10	3.676121e-10
2.907408e+03	4.455500e-10	1.681527e-10	3.832820e-11	5.266810e-11	1.363674e-10	1.464172e-10	2.181087e-10
3.488890e+03	2.677207e-10	1.015870e-10	2.162453e-11	3.066412e-11	8.187643e-11	8.755021e-11	1.301640e-10
4.186667e+03	1.595548e-10	6.145424e-11	1.303076e-11	1.861780e-11	4.820123e-11	5.196852e-11	7.765468e-11
5.024001e+03	9.529771e-11	3.552724e-11	7.747517e-12	1.083382e-11	2.988440e-11	3.132751e-11	4.688116e-11
6.028801e+03	5.784260e-11	2.154936e-11	4.826319e-12	6.486076e-12	1.755286e-11	1.904907e-11	2.779936e-11
7.234561e+03	3.442646e-11	1.297217e-11	2.823353e-12	4.011211e-12	1.054850e-11	1.106101e-11	1.687829e-11
8.681474e+03	2.041427e-11	7.807469e-12	1.680480e-12	2.359078e-12	6.280789e-12	6.733585e-12	1.007956e-11
1.041777e+04	1.248728e-11	4.594301e-12	1.030360e-12	1.390796e-12	3.825954e-12	3.995533e-12	6.098260e-12
1.250132e+04	7.436471e-12	2.784887e-12	6.024391e-13	8.465589e-13	2.251299e-12	2.407809e-12	3.629445e-12
1.500159e+04	4.417177e-12	1.661730e-12	3.559849e-13	4.934959e-13	1.348482e-12	1.437724e-12	2.141912e-12
1.800190e+04	2.624809e-12	1.000235e-12	2.111059e-13	2.955111e-13	8.076884e-13	8.671243e-13	1.302183e-12
2.160228e+04	1.582443e-12	5.937413e-13	1.354178e-13	1.763504e-13	4.913417e-13	5.064971e-13	7.567889e-13
2.592274e+04	9.516097e-13	3.511871e-13	7.741193e-14	1.071521e-13	2.919759e-13	3.095563e-13	4.536661e-13
3.110729e+04	5.615175e-13	2.133355e-13	4.554972e-14	6.438875e-14	1.746852e-13	1.837023e-13	2.704279e-13
3.732875e+04	3.260151e-13	1.303557e-13	2.746214e-14	3.793280e-14	1.059825e-13	1.102327e-13	1.617663e-13
4.479450e+04	1.883951e-13	7.999258e-14	1.657352e-14	2.235949e-14	6.445703e-14	6.618517e-14	9.687057e-14
5.375340e+04	1.080890e-13	4.932915e-14	1.003572e-14	1.316372e-14	3.935404e-14	3.981197e-14	5.810064e-14
6.450408e+04	6.144355e-14	3.058712e-14	6.100820e-15	7.740059e-15	2.413433e-14	2.399999e-14	3.491268e-14
7.740489e+04	3.450776e-14	1.911840e-14	3.739164e-15	4.847489e-15	1.487564e-14	1.450598e-14	2.102621e-14
9.288587e+04	1.906716e-14	1.216872e-14	2.333600e-15	3.164573e-15	9.220656e-15	8.793906e-15	1.269600e-14
1.114630e+05	1.025385e-14	7.765468e-15	1.471733e-15	2.094194e-15	5.720423e-15	5.322982e-15	7.650020e-15
