Energy [GeV/n] 	 C 		 O 		 Ne 		 Mg 		 Si 		 Fe 	     [particles/(GeV/n s m^2 sr)] 
6.319749e+01	3.316831e-04	3.665349e-04	5.952960e-05	7.149104e-05	6.219519e-05	5.141728e-05
7.583698e+01	2.025056e-04	2.249377e-04	3.621785e-05	4.363802e-05	3.809330e-05	3.212478e-05
9.100438e+01	1.237389e-04	1.379939e-04	2.204864e-05	2.661803e-05	2.331252e-05	2.005298e-05
1.092053e+02	7.561366e-05	8.466509e-05	1.340746e-05	1.622916e-05	1.425742e-05	1.250811e-05
1.310463e+02	4.628141e-05	5.200150e-05	8.165272e-06	9.893783e-06	8.721007e-06	7.803250e-06
1.572556e+02	2.839742e-05	3.200706e-05	4.978525e-06	6.046387e-06	5.343090e-06	4.873921e-06
1.887067e+02	1.748044e-05	1.975532e-05	3.045207e-06	3.703429e-06	3.280551e-06	3.048786e-06
2.264480e+02	1.078667e-05	1.222045e-05	1.866022e-06	2.272483e-06	2.018136e-06	1.909707e-06
2.717376e+02	6.668405e-06	7.571165e-06	1.145625e-06	1.396564e-06	1.242964e-06	1.196832e-06
3.260852e+02	4.069288e-06	4.630893e-06	6.942403e-07	8.476156e-07	7.562060e-07	7.418761e-07
3.913022e+02	2.569833e-06	2.927187e-06	4.348819e-07	5.308384e-07	4.745289e-07	4.720859e-07
4.695626e+02	1.594934e-06	1.820460e-06	2.678069e-07	3.273870e-07	2.931684e-07	2.963473e-07
5.634751e+02	9.885176e-07	1.130246e-06	1.647761e-07	2.016378e-07	1.808278e-07	1.857751e-07
6.761702e+02	6.126518e-07	7.014940e-07	1.012949e-07	1.240408e-07	1.114942e-07	1.163864e-07
8.114042e+02	3.796234e-07	4.353154e-07	6.227807e-08	7.632150e-08	6.872455e-08	7.288846e-08
9.736850e+02	2.351835e-07	2.700492e-07	3.825220e-08	4.694543e-08	4.234582e-08	4.562838e-08
1.168422e+03	1.457133e-07	1.676045e-07	2.352346e-08	2.887753e-08	2.609898e-08	2.856829e-08
1.402106e+03	9.031458e-08	1.039871e-07	1.445206e-08	1.776026e-08	1.608268e-08	1.788401e-08
1.682528e+03	5.594784e-08	6.450829e-08	8.883475e-09	1.092457e-08	9.907701e-09	1.119055e-08
2.019033e+03	3.465771e-08	4.001487e-08	5.456519e-09	6.714748e-09	6.101951e-09	6.999878e-09
2.422840e+03	2.146378e-08	2.481251e-08	3.351601e-09	4.126655e-09	3.757079e-09	4.377353e-09
2.907408e+03	1.329284e-08	1.538660e-08	2.057930e-09	2.536375e-09	2.312724e-09	2.736304e-09
3.488890e+03	8.228287e-09	9.537420e-09	1.263525e-09	1.558006e-09	1.423272e-09	1.709845e-09
4.186667e+03	5.094837e-09	5.911798e-09	7.755389e-10	9.570141e-10	8.756564e-10	1.068058e-09
5.024001e+03	3.154156e-09	3.663815e-09	4.760078e-10	5.876647e-10	5.385788e-10	6.669366e-10
6.028801e+03	1.952090e-09	2.269625e-09	2.920758e-10	3.608029e-10	3.311756e-10	4.162856e-10
7.234561e+03	1.207938e-09	1.405900e-09	1.791720e-10	2.214601e-10	2.035867e-10	2.597616e-10
8.681474e+03	7.474181e-10	8.706567e-10	1.099260e-10	1.358904e-10	1.251123e-10	1.620160e-10
1.041777e+04	4.624552e-10	5.391591e-10	6.740476e-11	8.335581e-11	7.687960e-11	1.010368e-10
1.250132e+04	2.862451e-10	3.340612e-10	4.135410e-11	5.118883e-11	4.727007e-11	6.305194e-11
1.500159e+04	1.771875e-10	2.069499e-10	2.537493e-11	3.141852e-11	2.905858e-11	3.933667e-11
1.800190e+04	1.096293e-10	1.282058e-10	1.556575e-11	1.928185e-11	1.786167e-11	2.453748e-11
