#  Name_Source	   Gal_Lon (0 < l < 360)	Gal_Lat (-90 < b < 90)	ErrPos (Deg)	Flux (1-100GeV) ph cm-2 MeV-1 s-1	PLaw-Nrom (ph cm-2 MeV-1 s-1)	PLaw-spectral_index
4FGL_J0026.6-4600	315.9198608		-70.4814148		0.0068		2.0080453e-10		2.3778725e-14		1.9491359e+00
4FGL_J0028.1+7505	121.4036407		12.2935152		0.0068		3.6534034e-10		4.8439998e-14		2.1376791e+00
4FGL_J0028.4+2001	115.6115952		-42.5142212		0.0068		6.0482447e-10		1.4798234e-12		2.4137485e+00
4FGL_J0028.8-0112	110.1993103		-63.5146523		0.0068		1.1189993e-10		1.1877558e-14		2.1475756e+00
4FGL_J0028.9+3553	117.8213425		-26.7576046		0.0068		2.4371827e-10		2.1715164e-13		2.3308065e+00
4FGL_J0029.0-7044	305.6047363		-46.2702484		0.0068		4.6776033e-10		2.1269541e-13		2.2181256e+00
4FGL_J0029.4+2051	116.0502090		-41.7117691		0.0068		8.9076864e-11		1.7534270e-15		1.6566781e+00
4FGL_J0030.2-1647	96.4662704		-78.5657730		0.0068		2.8775041e-10		2.0350397e-14		1.7863624e+00
4FGL_J0030.3-4224	317.2676697		-74.1244507		0.0068		1.0298969e-09		5.1575653e-12		2.5236237e+00
4FGL_J0030.4+0451	113.1340408		-57.6125984		0.0068		1.0042197e-08		1.0681250e-11		2.0833719e+00
4FGL_J0030.6-0212	110.7433243		-64.5794373		0.0068		1.5311797e-09		7.1404410e-12		2.4033251e+00
4FGL_J0030.6+0539	113.4534760		-56.8265228		0.0068		1.3959087e-10		7.9117988e-12		2.9577625e+00
4FGL_J0030.9-3618	327.0372314		-79.8380508		0.0068		7.8145081e-11		3.6085895e-15		1.8849779e+00
4FGL_J0031.0-2327	70.3182755		-84.1056747		0.0068		2.2835582e-10		7.9346990e-14		2.1493816e+00
4FGL_J0031.3+0726	114.1959152		-55.0858459		0.0068		1.7946121e-10		1.2713504e-14		1.9156202e+00
4FGL_J0031.5-5648	308.3833923		-60.1108208		0.0068		1.3884537e-10		1.5786941e-14		1.9893942e+00
4FGL_J0032.3-5522	308.6389465		-61.5490074		0.0068		4.4724524e-10		6.7102644e-13		2.2828541e+00
4FGL_J0032.3-5539	308.5202637		-61.2568779		0.0068		3.2103833e-11		1.0481090e-16		1.3985571e+00
4FGL_J0032.4-2849	 9.8452864		-85.4748306		0.0068		1.6424299e-10		2.1115028e-13		2.3642774e+00
4FGL_J0033.3-2040	89.4205093		-82.3356018		0.0068		6.9356743e-11		2.5798832e-15		1.8055280e+00
4FGL_J0033.5-1921	94.1859665		-81.2170868		0.0068		2.7879692e-09		9.0791160e-13		1.7602993e+00
4FGL_J0033.9+3858	119.2149048		-23.7737713		0.0068		2.4238753e-10		4.4900168e-13		2.4576330e+00
4FGL_J0034.0-4116	316.0005798		-75.4133987		0.0068		1.9304210e-10		4.8541612e-13		2.5772064e+00
4FGL_J0034.3-0534	111.5037003		-68.0734482		0.0068		2.7084632e-09		5.7469832e-12		2.2081563e+00
4FGL_J0034.6+6438	121.1344299		 1.8261667		0.0068		5.5715826e-10		1.6374817e-13		2.4277017e+00
4FGL_J0035.0-5728	307.2863159		-59.5177307		0.0068		1.1403208e-10		7.6544299e-13		2.7021055e+00
4FGL_J0035.2+1514	117.1525726		-47.4495049		0.0068		1.1625527e-09		2.7514053e-13		1.8548170e+00
4FGL_J0035.2-1739	100.5840836		-79.8251953		0.0068		8.2540370e-11		2.8309918e-15		1.7723575e+00
4FGL_J0035.8-0837	110.9203110		-71.1392746		0.0068		1.1781769e-10		2.0353248e-14		2.1029685e+00
4FGL_J0035.8+6131	121.0772858		-1.2922883		0.0068		3.6460077e-10		7.2420114e-13		2.7043743e+00
4FGL_J0035.9+5950	120.9820480		-2.9796205		0.0068		3.3259826e-09		3.3162535e-13		1.7616578e+00
4FGL_J0036.9+1832	118.1354141		-44.1942482		0.0068		2.7618743e-10		4.3891380e-13		2.3852646e+00
4FGL_J0037.2-2653	36.3899651		-86.8325882		0.0068		7.9564064e-11		2.4671781e-14		2.3432388e+00
4FGL_J0037.6+3653	119.8609543		-25.8929291		0.0068		1.8145271e-10		1.0619392e-13		2.3518124e+00
4FGL_J0037.8+1239	117.7732315		-50.0831795		0.0068		7.2960932e-10		4.8907178e-13		2.2157862e+00
4FGL_J0037.9+2612	119.1583252		-36.5717506		0.0068		1.5267976e-10		3.0175081e-13		2.4827981e+00
4FGL_J0038.1+0012	115.7330475		-62.4741783		0.0068		4.2125659e-10		9.0625797e-14		2.0260842e+00
4FGL_J0038.2-2459	68.0495300		-86.3492050		0.0068		1.4487882e-09		3.8868999e-12		2.2622263e+00
4FGL_J0038.7-0204	115.4863281		-64.7605057		0.0068		1.7130869e-10		5.1461118e-12		2.8872464e+00
4FGL_J0039.0-0946	112.7626572		-72.4089661		0.0068		2.3314642e-10		2.4550277e-12		2.6902740e+00
4FGL_J0039.1-2219	92.0316086		-84.4438019		0.0068		2.3675820e-10		1.2795187e-14		1.7586851e+00
4FGL_J0039.1+6257	121.5353088		 0.1218915		0.0068		1.9824042e-09		7.2735204e-13		2.3402355e+00
4FGL_J0039.1+4330	120.5809250		-19.3036671		0.0068		2.1889912e-10		3.2321161e-14		2.0589235e+00
4FGL_J0039.7+4203	120.6153946		-20.7539368		0.0068		1.3979734e-10		5.3611602e-14		2.3676662e+00
4FGL_J0040.2-2725	25.4138165		-87.4954758		0.0068		9.3766647e-11		8.7658755e-14		2.5401471e+00
4FGL_J0040.3+4050	120.6797791		-21.9872570		0.0068		2.1754129e-10		8.6866549e-15		1.9257007e+00
4FGL_J0040.4-2340	86.5547791		-85.7383423		0.0068		1.8321836e-10		1.2432316e-13		2.3491604e+00
4FGL_J0040.7-7157	304.1022339		-45.1382980		0.0068		1.8361417e-10		1.8607786e-14		2.0501628e+00
4FGL_J0040.9+3203	120.3474503		-30.7662487		0.0068		1.3853470e-10		1.2622417e-13		2.3658698e+00
4FGL_J0041.3+6052	121.7068100		-1.9695024		0.0068		5.8520949e-10		1.2371877e-12		2.7533631e+00
4FGL_J0041.4+3800	120.7707214		-24.8202534		0.0068		1.4988261e-10		8.0127419e-15		1.9358172e+00
