Energy [GeV/n] 	 H 		 He 		 e^- 		 e^-+e^+ 	     [particles/(GeV/n s m^2 sr)] 
9.956275e-01	7.110792e+02	8.623193e+01	2.289379e+01	2.482445e+01
1.065321e+00	6.821732e+02	8.003458e+01	2.141479e+01	2.315041e+01
1.139894e+00	6.503167e+02	7.394681e+01	1.982062e+01	2.135641e+01
1.219686e+00	6.171476e+02	6.802571e+01	1.833211e+01	1.969227e+01
1.305065e+00	5.846714e+02	6.232350e+01	1.692424e+01	1.812815e+01
1.396419e+00	5.505434e+02	5.703652e+01	1.549353e+01	1.654684e+01
1.494168e+00	5.154579e+02	5.204440e+01	1.413739e+01	1.505630e+01
1.598760e+00	4.825721e+02	4.729669e+01	1.292433e+01	1.373210e+01
1.710673e+00	4.491349e+02	4.281253e+01	1.173062e+01	1.243408e+01
1.830421e+00	4.156334e+02	3.861282e+01	1.058155e+01	1.118955e+01
1.958550e+00	3.829756e+02	3.470829e+01	9.538625e+00	1.006601e+01
2.095648e+00	3.524637e+02	3.110820e+01	8.592716e+00	9.049979e+00
2.242344e+00	3.226875e+02	2.785433e+01	7.695981e+00	8.090064e+00
2.399308e+00	2.939100e+02	2.485348e+01	6.856769e+00	7.194659e+00
2.567260e+00	2.663491e+02	2.209973e+01	6.078798e+00	6.366495e+00
2.746968e+00	2.408054e+02	1.958831e+01	5.392915e+00	5.639727e+00
2.939255e+00	2.172775e+02	1.732073e+01	4.770780e+00	4.981834e+00
3.145003e+00	1.951827e+02	1.527394e+01	4.199519e+00	4.379313e+00
3.365154e+00	1.745871e+02	1.343117e+01	3.679157e+00	3.831772e+00
3.600714e+00	1.555291e+02	1.177788e+01	3.208390e+00	3.337413e+00
3.852764e+00	1.380346e+02	1.030050e+01	2.785253e+00	2.894126e+00
4.122458e+00	1.220593e+02	8.985647e+00	2.409359e+00	2.501077e+00
4.411030e+00	1.079892e+02	7.826113e+00	2.083454e+00	2.160981e+00
4.719802e+00	9.524327e+01	6.807190e+00	1.792162e+00	1.857512e+00
5.050188e+00	8.374200e+01	5.906370e+00	1.533093e+00	1.588025e+00
5.403701e+00	7.341556e+01	5.111846e+00	1.303654e+00	1.349760e+00
5.781960e+00	6.418913e+01	4.413626e+00	1.101020e+00	1.139654e+00
6.186697e+00	5.598555e+01	3.803768e+00	9.222462e-01	9.545657e-01
6.619766e+00	4.872109e+01	3.272018e+00	7.641151e-01	7.911461e-01
7.083150e+00	4.230898e+01	2.807337e+00	6.247166e-01	6.472672e-01
7.578970e+00	3.666954e+01	2.402116e+00	5.077650e-01	5.266018e-01
8.109498e+00	3.171916e+01	2.050687e+00	4.118302e-01	4.275093e-01
8.677163e+00	2.740707e+01	1.747226e+00	3.341730e-01	3.472834e-01
9.284565e+00	2.367578e+01	1.486165e+00	2.713723e-01	2.823114e-01
9.934484e+00	2.040293e+01	1.262285e+00	2.200259e-01	2.291642e-01
1.062990e+01	1.750651e+01	1.070656e+00	1.781165e-01	1.857324e-01
1.137399e+01	1.494016e+01	9.067486e-01	1.439931e-01	1.503439e-01
1.217017e+01	1.269283e+01	7.666898e-01	1.162590e-01	1.215503e-01
1.302208e+01	1.074746e+01	6.472847e-01	9.376172e-02	9.816787e-02
1.393363e+01	9.074537e+00	5.457899e-01	7.554146e-02	7.920872e-02
1.490898e+01	7.644192e+00	4.597453e-01	6.080506e-02	6.385659e-02
1.595261e+01	6.426699e+00	3.869418e-01	4.890254e-02	5.144260e-02
1.706929e+01	5.394024e+00	3.254149e-01	3.930058e-02	4.141446e-02
1.826414e+01	4.520871e+00	2.734523e-01	3.156368e-02	3.332247e-02
1.954263e+01	3.784299e+00	2.296056e-01	2.533538e-02	2.679868e-02
2.091062e+01	3.164412e+00	1.926522e-01	2.032532e-02	2.154277e-02
2.237436e+01	2.643619e+00	1.615358e-01	1.629902e-02	1.731242e-02
2.394057e+01	2.206789e+00	1.353428e-01	1.306545e-02	1.390837e-02
2.561641e+01	1.840959e+00	1.133057e-01	1.047087e-02	1.117227e-02
2.740956e+01	1.534705e+00	9.478947e-02	8.389329e-03	8.972534e-03
2.932822e+01	1.278712e+00	7.925602e-02	6.720926e-03	7.206411e-03
3.138120e+01	1.064721e+00	6.624150e-02	5.383622e-03	5.787322e-03
3.357788e+01	8.862615e-01	5.534575e-02	4.312667e-03	4.648677e-03
3.592834e+01	7.372924e-01	4.622270e-02	3.454886e-03	3.734298e-03
3.844332e+01	6.131535e-01	3.858161e-02	2.768294e-03	3.000748e-03
4.113435e+01	5.096303e-01	3.218703e-02	2.218701e-03	2.411979e-03
4.401376e+01	4.234804e-01	2.684347e-02	1.778959e-03	1.939712e-03
4.709472e+01	3.517372e-01	2.238011e-02	1.427133e-03	1.560795e-03
5.039135e+01	2.920828e-01	1.865008e-02	1.145718e-03	1.256827e-03
5.391874e+01	2.424529e-01	1.553388e-02	9.206548e-04	1.013004e-03
5.769306e+01	2.012026e-01	1.293441e-02	7.406673e-04	8.173904e-04
6.173157e+01	1.669097e-01	1.076838e-02	5.968262e-04	6.605772e-04
6.605278e+01	1.384251e-01	8.963595e-03	4.819248e-04	5.348621e-04
7.067647e+01	1.147783e-01	7.459379e-03	3.898969e-04	4.338697e-04
7.562383e+01	9.514302e-02	6.205447e-03	3.153526e-04	3.518418e-04
8.091750e+01	7.885284e-02	5.160378e-03	2.550190e-04	2.853070e-04
8.658172e+01	6.532866e-02	4.290306e-03	2.061610e-04	2.312737e-04
9.264244e+01	5.412517e-02	3.566655e-03	1.666329e-04	1.874668e-04
9.912741e+01	4.482621e-02	2.964655e-03	1.346395e-04	1.519008e-04
1.060663e+02	3.712584e-02	2.463553e-03	1.087687e-04	1.230704e-04
1.134910e+02	3.073713e-02	2.046569e-03	8.784075e-05	9.967739e-05
