Energy [GeV/n] 	 11B 		 10B 		 10Be 		 9Be 		 7Be 		 7Li 		 6Li 	     [particles/(GeV/n s m^2 sr)] 
2.116471e+01	6.492061e-04	2.783203e-04	4.757194e-05	8.730958e-05	2.188096e-04	2.382536e-04	3.795342e-04
2.539765e+01	3.835531e-04	1.610029e-04	2.990270e-05	5.051445e-05	1.285498e-04	1.392164e-04	2.182721e-04
3.047718e+01	2.249984e-04	9.261619e-05	1.725393e-05	2.920158e-05	7.569001e-05	8.043309e-05	1.273790e-04
3.657262e+01	1.312567e-04	5.256899e-05	1.044221e-05	1.679866e-05	4.363985e-05	4.750253e-05	7.302941e-05
4.388714e+01	7.665452e-05	3.017107e-05	6.077613e-06	9.657934e-06	2.525201e-05	2.702777e-05	4.229776e-05
5.266457e+01	4.434118e-05	1.724596e-05	3.664186e-06	5.601981e-06	1.449176e-05	1.565629e-05	2.412925e-05
6.319749e+01	2.561200e-05	1.005799e-05	2.128362e-06	3.184942e-06	8.475350e-06	8.945713e-06	1.390997e-05
7.583698e+01	1.474717e-05	5.776081e-06	1.231575e-06	1.830528e-06	4.854057e-06	5.142544e-06	7.934199e-06
9.100438e+01	8.583351e-06	3.343697e-06	7.131128e-07	1.041671e-06	2.774660e-06	2.924904e-06	4.576386e-06
1.092053e+02	4.974865e-06	1.947493e-06	4.074576e-07	6.092388e-07	1.614705e-06	1.691381e-06	2.608166e-06
1.310463e+02	2.905940e-06	1.110439e-06	2.372572e-07	3.506902e-07	9.293212e-07	9.901866e-07	1.520347e-06
1.572556e+02	1.695223e-06	6.559923e-07	1.481969e-07	2.103720e-07	5.435067e-07	5.745877e-07	8.782374e-07
1.887067e+02	9.966074e-07	3.860960e-07	8.586126e-08	1.214318e-07	3.176587e-07	3.407381e-07	5.210214e-07
2.264480e+02	5.925934e-07	2.268419e-07	5.014105e-08	7.117634e-08	1.885063e-07	2.004865e-07	3.048479e-07
2.717376e+02	3.514219e-07	1.327259e-07	3.070935e-08	4.101176e-08	1.116042e-07	1.192799e-07	1.816558e-07
3.260852e+02	2.060696e-07	7.824458e-08	1.743449e-08	2.449433e-08	6.421750e-08	6.884121e-08	1.043245e-07
3.913022e+02	1.281921e-07	4.829472e-08	1.070277e-08	1.491894e-08	3.928040e-08	4.269956e-08	6.327405e-08
4.695626e+02	7.691641e-08	2.850835e-08	6.524735e-09	8.971490e-09	2.386468e-08	2.558820e-08	3.832600e-08
5.634751e+02	4.600578e-08	1.758991e-08	3.945437e-09	5.384217e-09	1.436434e-08	1.526574e-08	2.293366e-08
6.761702e+02	2.781162e-08	1.046382e-08	2.312559e-09	3.183893e-09	8.507845e-09	9.162509e-09	1.362117e-08
8.114042e+02	1.649426e-08	6.260207e-09	1.389840e-09	1.926797e-09	5.033176e-09	5.334090e-09	8.219830e-09
9.736850e+02	9.893130e-09	3.739049e-09	8.257759e-10	1.135448e-09	3.026692e-09	3.223964e-09	4.910953e-09
1.168422e+03	5.910850e-09	2.193784e-09	4.854619e-10	6.692226e-10	1.813717e-09	1.940549e-09	2.918489e-09
1.402106e+03	3.510208e-09	1.330381e-09	2.969342e-10	4.012564e-10	1.073467e-09	1.142636e-09	1.746175e-09
