Energy [GeV/n] 	 C 		 O 		 Ne 		 Mg 		 Si 		 Fe 	     [particles/(GeV/n s m^2 sr)] 
6.319749e+01	3.254724e-04	3.596898e-04	5.841003e-05	7.014993e-05	6.103156e-05	5.055185e-05
7.583698e+01	1.993392e-04	2.214271e-04	3.564905e-05	4.295373e-05	3.749748e-05	3.167275e-05
9.100438e+01	1.221231e-04	1.361954e-04	2.175921e-05	2.626934e-05	2.300786e-05	1.981722e-05
1.092053e+02	7.479041e-05	8.374468e-05	1.326071e-05	1.605166e-05	1.410189e-05	1.238536e-05
1.310463e+02	4.586163e-05	5.153047e-05	8.090747e-06	9.803643e-06	8.641708e-06	7.739407e-06
1.572556e+02	2.818304e-05	3.176568e-05	4.940705e-06	6.000504e-06	5.302620e-06	4.840691e-06
1.887067e+02	1.737056e-05	1.963125e-05	3.025936e-06	3.680018e-06	3.259855e-06	3.031465e-06
2.264480e+02	1.073020e-05	1.215651e-05	1.856188e-06	2.260515e-06	2.007527e-06	1.900662e-06
2.717376e+02	6.638993e-06	7.537798e-06	1.140539e-06	1.390371e-06	1.237462e-06	1.192063e-06
3.260852e+02	4.054725e-06	4.614317e-06	6.917364e-07	8.445580e-07	7.534825e-07	7.394633e-07
3.913022e+02	2.562056e-06	2.918335e-06	4.335562e-07	5.292221e-07	4.730861e-07	4.707914e-07
4.695626e+02	1.590906e-06	1.815864e-06	2.671259e-07	3.265551e-07	2.924243e-07	2.956690e-07
5.634751e+02	9.864362e-07	1.127867e-06	1.644266e-07	2.012103e-07	1.804451e-07	1.854204e-07
6.761702e+02	6.115763e-07	7.002628e-07	1.011158e-07	1.238216e-07	1.112974e-07	1.162011e-07
8.114042e+02	3.790678e-07	4.346784e-07	6.218621e-08	7.620905e-08	6.862343e-08	7.279173e-08
9.736850e+02	2.348966e-07	2.697199e-07	3.820522e-08	4.688778e-08	4.229390e-08	4.557791e-08
1.168422e+03	1.455652e-07	1.674342e-07	2.349936e-08	2.884797e-08	2.607231e-08	2.854195e-08
1.402106e+03	9.023804e-08	1.038990e-07	1.443972e-08	1.774511e-08	1.606898e-08	1.787026e-08
1.682528e+03	5.590832e-08	6.446274e-08	8.877152e-09	1.091680e-08	9.900664e-09	1.118338e-08
2.019033e+03	3.463730e-08	3.999131e-08	5.453282e-09	6.710767e-09	6.098338e-09	6.996139e-09
2.422840e+03	2.145325e-08	2.480034e-08	3.349944e-09	4.124616e-09	3.755224e-09	4.375403e-09
2.907408e+03	1.328740e-08	1.538030e-08	2.057082e-09	2.535330e-09	2.311772e-09	2.735289e-09
3.488890e+03	8.225482e-09	9.534168e-09	1.263091e-09	1.557471e-09	1.422784e-09	1.709316e-09
4.186667e+03	5.093390e-09	5.910118e-09	7.753168e-10	9.567402e-10	8.754061e-10	1.067782e-09
5.024001e+03	3.153409e-09	3.662948e-09	4.758942e-10	5.875245e-10	5.384505e-10	6.667932e-10
6.028801e+03	1.951705e-09	2.269177e-09	2.920177e-10	3.607312e-10	3.311098e-10	4.162110e-10
7.234561e+03	1.207739e-09	1.405669e-09	1.791423e-10	2.214234e-10	2.035530e-10	2.597228e-10
8.681474e+03	7.473156e-10	8.705373e-10	1.099108e-10	1.358716e-10	1.250951e-10	1.619958e-10
1.041777e+04	4.624024e-10	5.390975e-10	6.739700e-11	8.334622e-11	7.687076e-11	1.010263e-10
1.250132e+04	2.862178e-10	3.340294e-10	4.135013e-11	5.118393e-11	4.726555e-11	6.304649e-11
1.500159e+04	1.771734e-10	2.069335e-10	2.537290e-11	3.141601e-11	2.905626e-11	3.933383e-11
1.800190e+04	1.096221e-10	1.281973e-10	1.556471e-11	1.928056e-11	1.786048e-11	2.453600e-11
2.160228e+04	6.785915e-11	7.940920e-11	9.547187e-12	1.183385e-11	1.097766e-11	1.530269e-11
2.592274e+04	4.198478e-11	4.918654e-11	5.855167e-12	7.262019e-12	6.746344e-12	9.542350e-12
3.110729e+04	2.598266e-11	3.046500e-11	3.592134e-12	4.456167e-12	4.145650e-12	5.949437e-12
3.732875e+04	1.607849e-11	1.886685e-11	2.203939e-12	2.733887e-12	2.547035e-12	3.708407e-12
4.479450e+04	9.948586e-12	1.168236e-11	1.352047e-12	1.676941e-12	1.564533e-12	2.310871e-12
5.375340e+04	6.155044e-12	7.232703e-12	8.293483e-13	1.028418e-12	9.608135e-13	1.439587e-12
6.450408e+04	3.807607e-12	4.477155e-12	5.086696e-13	6.305678e-13	5.899209e-13	8.965375e-13
7.740489e+04	2.355202e-12	2.770955e-12	3.119529e-13	3.865447e-13	3.621128e-13	5.581641e-13
9.288587e+04	1.456647e-12	1.714654e-12	1.912911e-13	2.368992e-13	2.222181e-13	3.473821e-13
1.114630e+05	8.983435e-13	1.057970e-12	1.169805e-13	1.447694e-13	1.359766e-13	2.155893e-13
